Sl,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Flood?,Month_Sin,Month_Cos,Station_Barisal,Station_Bhola,Station_Bogra,Station_Chandpur,Station_Chittagong (City-Ambagan),Station_Chittagong (IAP-Patenga),Station_Comilla,Station_Cox's Bazar,Station_Dhaka,Station_Dinajpur,Station_Faridpur,Station_Feni,Station_Hatiya,Station_Ishurdi,Station_Jessore,Station_Khepupara,Station_Khulna,Station_Kutubdia,Station_Madaripur,Station_Maijdee Court,Station_Mongla,Station_Mymensingh,Station_Patuakhali,Station_Rajshahi,Station_Rangamati,Station_Rangpur,Station_Sandwip,Station_Satkhira,Station_Sitakunda,Station_Srimangal,Station_Sylhet,Station_Tangail,Station_Teknaf
12319,1966,8,30.7,25.4,607.0,87.0,1.7,6.1,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12320,1966,9,33.2,25.0,764.0,85.0,1.1,5.3,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12330,1967,7,33.4,25.5,545.0,87.0,3.3,5.9,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12331,1967,8,33.3,25.0,487.0,86.0,3.0,6.5,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12332,1967,9,32.4,24.6,669.0,87.0,2.4,6.1,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12341,1968,6,31.6,24.1,1145.0,89.0,1.7,7.2,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12342,1968,7,32.5,25.4,584.0,88.0,1.6,6.8,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12343,1968,8,32.2,25.3,737.0,87.0,1.0,6.6,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12353,1969,6,32.2,25.4,800.0,87.0,1.5,6.6,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12354,1969,7,31.7,25.4,542.0,88.0,1.4,5.9,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12355,1969,8,32.2,24.8,974.0,89.0,1.3,6.8,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12365,1970,6,32.6,24.7,574.0,87.0,1.3,5.9,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12366,1970,7,34.9,24.7,692.0,88.0,1.1,6.9,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12367,1970,8,33.8,25.0,696.0,87.0,1.0,6.1,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12368,1970,9,32.4,25.3,554.0,88.0,1.1,6.1,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12369,1970,10,33.3,24.1,569.0,86.0,0.8,3.7,6.631034483,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12377,1971,6,32.1,25.0,644.0,86.0,1.3,6.8,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12378,1971,7,32.2,24.7,888.0,87.0,1.1,7.1,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12379,1971,8,32.2,24.3,870.0,87.0,1.5,6.9,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12380,1971,9,33.8,25.5,425.0,85.0,1.0,5.3,4.951724138,41953,610851.8,524433.6,22.83,91.08,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12389,1972,6,35.5,24.0,490.0,82.0,1.7,5.3,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12390,1972,7,34.4,24.1,538.0,86.0,1.7,5.8,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12391,1972,8,32.2,23.5,722.0,87.0,1.1,6.7,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12400,1973,5,33.8,23.6,495.0,85.0,1.4,4.4,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12401,1973,6,32.7,26.3,428.0,89.0,1.7,4.5,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12402,1973,7,33.3,25.0,610.0,88.0,1.9,5.1,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,1973,8,31.6,24.6,608.0,89.0,1.6,5.5,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12413,1974,6,33.0,24.5,833.0,87.0,1.6,5.4,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12414,1974,7,31.7,24.4,799.0,91.0,1.6,6.8,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12415,1974,8,32.8,25.3,404.0,87.0,2.1,5.7,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12425,1975,6,35.6,25.5,426.0,86.0,1.2,4.5,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,1975,7,30.6,25.0,995.0,89.0,1.5,5.9,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12429,1975,10,33.3,25.0,599.0,84.0,0.5,2.7,6.631034483,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12437,1976,6,32.0,25.4,426.0,86.0,1.8,5.8,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12438,1976,7,30.6,25.4,995.0,87.0,1.8,6.3,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12439,1976,8,30.7,25.4,388.0,87.0,1.7,6.1,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12441,1976,10,31.4,24.3,599.0,83.0,0.6,3.1,6.631034483,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12448,1977,5,32.8,24.9,408.0,80.0,1.5,4.2,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12449,1977,6,32.0,25.4,592.0,86.0,1.8,5.8,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12450,1977,7,30.6,25.4,712.0,87.0,1.8,6.3,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12451,1977,8,30.7,25.4,607.0,87.0,1.7,6.1,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12460,1978,5,35.0,23.8,408.0,80.0,2.4,6.0,6.513793103,41953,610851.8,524433.6,22.83,91.08,6,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12461,1978,6,31.8,23.9,592.0,86.0,2.0,6.1,3.872413793,41953,610851.8,524433.6,22.83,91.08,6,1,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12462,1978,7,30.6,25.4,712.0,87.0,1.8,6.3,3.575862069,41953,610851.8,524433.6,22.83,91.08,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12463,1978,8,30.7,25.4,607.0,87.0,1.7,6.1,4.64137931,41953,610851.8,524433.6,22.83,91.08,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
