Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Districts,State,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,District_LGD_Codes,State_Codes,Start_Year,Start_Month,Start_Day,High_Impact
1332,UEI-IMD-FL-1986-0008,1986-10-22,1986-10-28,7.0,severe,Sri Potti Sriramulu Nellore,Andhra Pradesh,2.0,,,,2 people died in Permana village,"i)7 villages inundated ii)300 families marooned in Vidavalur village iii)A bridge under construction, connnecting Kaligiri,Sangam washed away iv)Railway traffic along Vijaywada-Guntur section affected ",IMD,515.0,28.0,1986.0,10.0,22.0,0
1334,UEI-IMD-FL-1986-0010,1986-06-22,1986-06-28,7.0,severe,"Darrang, Dhubri, Dibrugarh,Sonitpur",Assam,1.0,,,,1 person died,"i)100 hectares of standing jute,paddy crop submerged ii)1000 people shifted to safer place iii)Sonitpur power-station colony submerged under flood water",IMD,,18.0,1986.0,6.0,22.0,0
1337,UEI-IMD-FL-1986-0013,1986-10-01,1986-10-14,14.0,severe,"Cachar, Goalpara, Jorhat, Kamrup,Karimganj,Nagaon",Assam,20.0,,,,i)20 persons died ii)Hundreds of cattleheads perished,"i)Gwalghat sub-division in Jorhat district worst affected. 3lakhs people in 300 villages affected ii)Standing crop in 30,000 hectares of land affected iii)In Kamrup district, 200 villages marooned. Breaches in a river embankment in Nagaon district, inundated extensive area from Jagiroad to Sonapur town in   Kamrup district iv)Nagaon,Silchar town completely cut off from rest of the state v)Train service along N-E Rly between Silchar,Badarpur suspended indefinitely vi)Road link between upper,lower Assam completely cut off",IMD,,18.0,1986.0,10.0,1.0,1
1338,UEI-IMD-FL-1986-0014,1986-06-22,1986-06-28,7.0,severe,"Gaya, Khagaria, Nalanda, Patna,Pashchim Champaran",Bihar,3.0,,,,3 persons died,"i)About 5 million people affected ii)50,000 people in Khagaria district,4 lakhs people in 350 villages in Nalanda district affected iii)1 lakh people in Patna district marooned iv)35 km Pipra-Piprasi embankment seriously damaged affecting 1.2 lakh people in Pashchim Champaran district v)Extensive damaged to paddy seedlings reported vi)Road,telecommunication links completely disrupted",IMD,,10.0,1986.0,6.0,22.0,0
1339,UEI-IMD-FL-1986-0015,1986-07-22,1986-08-31,41.0,severe,"Pashchim Champaran, Purbi Champaran, Sitamarhi, Sheohar, Gopalganj, Samastipur, Katihar, Khagaria, Bhojpur, Buxar, Darbhanga, Saharsa, Kaimur (Bhabua), Rohtas, Jamui, Banka, Nawada, Gaya, Munger, Vaishali, Begusarai, Bhagalpur, Lakhisarai, Sheikhpura, Arwal, Jehanabad, Nalanda, Patna, Saran, Siwan, Muzaffarpur, Madhepura, Araria, Supaul, Madhubani, Purnia, Kishanganj, Aurangabad",Bihar,110.0,,,,i)110 people died ii)Hundreds of cattle perished,"i)About 3.5 million people in 4000 villages affected ii)Crop in 2.69 lakhs hectare damaged. Loss estimatedto be Rs. 14 crore iii)In Gaya district 22,000 houses washed away rendering 3 lakhs people homeless iv)In Bhojpur district, 8 blocks completely inundated rendering thousands of families homeless v)In Sitamarhi district, the flood water flown one metre above the road connecting Sitamarhi,Muzaffarpur. Railway bridge No. 13 washed away disrupting communication between Choradano,Adapur on Sitamarhi-Raxual section of NE railway vi)In Saharsa district, Kosi river breached its embankment,eroded about 60 metre at two points near Kushaha village vii)In East,Pashchim Champaran districts Piprasi-Pipraghat embankment breached 200 metre wide affecting 60,000 people in 70 villages viii)IAF helicopters airdropped food packets,army boats employed for rescue operations",IMD,,10.0,1986.0,7.0,22.0,1
1341,UEI-IMD-FL-1986-0017,1986-06-15,1986-06-28,14.0,severe,"Bhavnagar, Bharuch, Junagadh, Kheda, Porbandar,Rajkot",Gujarat,23.0,,,,23 persons died,"i)Rajkot district worst affected ii)Hundreds of houses collapsed iii)People living in the downstream area of Khodiyar, Ambajal,Raval dmas evacuated to safer places",IMD,,24.0,1986.0,6.0,15.0,1
1343,UEI-IMD-FL-1986-0019,1986-08-02,1986-08-02,1.0,heavy rains,Rajkot,Gujarat,6.0,,,,"6 labours died when 100 ft. tower collapsed at Dhareshwar sub-station of Gujarat State Electricity Board near Jetpur town, about 70 km from Rajkot",,IMD,457.0,24.0,1986.0,8.0,2.0,0
1344,UEI-IMD-FL-1986-0020,1986-08-08,1986-08-14,7.0,severe,Bharuch,Gujarat,25.0,50.0,,,25 people died amd 50 other injured,"i)Bharuch district worst affected ii)2156 people,1361 cattle residing along the bank of river evacuated to safer places iii)17 villages in 5 tehsils of Bharuch district marooned iv)Flood water entered the low lying areas of Bharuch town",IMD,442.0,24.0,1986.0,8.0,8.0,1
1345,UEI-IMD-FL-1986-0021,1986-07-01,1986-07-03,3.0,heavy rains,Sirsa,Haryana,1.0,,,,1 person killed,i)Many houses collapsed in Desu Jodha tehsil ii)Crops in 5000 acres damaged ,IMD,74.0,6.0,1986.0,7.0,1.0,0
1347,UEI-IMD-FL-1986-0023,1986-04-26,1986-04-26,1.0,incessant rains,Kangra,Himachal Pradesh,3.0,,,,3 persons swept away in a swollen nullah,,IMD,18.0,2.0,1986.0,4.0,26.0,0
1349,UEI-IMD-FL-1986-0025,1986-08-01,1986-08-07,7.0,heavy rains,Bilaspur,Himachal Pradesh,3.0,,,,"A girl died,3 other injured in a house collapsed in Tali village",,IMD,375.0,2.0,1986.0,8.0,1.0,0
1351,UEI-IMD-FL-1986-0027,1986-04-24,1986-04-25,2.0,heavy rains,"Jammu,Srinagar",Jammu and Kashmir,9.0,,,,"9 people died, 6 from Jammu district alone",i)27 villages affected ii)2 dozen Kachchha houses damaged iii)Jhelum river breached its bank in Srinagar iv)Army called to protect river embankment against further breaches,IMD,,,1986.0,4.0,24.0,0
1352,UEI-IMD-FL-1986-0028,1986-07-15,1986-07-28,14.0,severe,"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur",Jammu and Kashmir,9.0,,,,9 persons died in Nowgaon village near  Bandipore,"i)Heavy damage to 'Salal Hydro-electric Project' situated 116 km from Jammu reported. Flood water entered the power house submerging machinery,other material ii)Traffic on Jammu-Srinagar national highway blocked due to heavy landslides near Bali nullah, about 75 km from Jammu",IMD,,,1986.0,7.0,15.0,0
1353,UEI-IMD-FL-1986-0029,1986-08-01,1986-08-01,1.0,heavy rains,"Kupwara, Bandipora, Baramulla, Ganderbal, Anantnag, Kishtwar, Srinagar, Budgam, Pulwama, Poonch, Shopian, Kulgam, Rajouri, Ramban, Reasi, Doda, Jammu, Kathua, Udhampur, Samba, Muzaffarabad, Mirpur",Jammu and Kashmir,5.0,,,,5 persons died,i)25 houses collapsed ii)Normal life in the State virtually paralysed,IMD,,,1986.0,8.0,1.0,0
1354,UEI-IMD-FL-1986-0030,1986-08-03,1986-08-03,1.0,heavy rains,Jammu,Jammu and Kashmir,11.0,,,,11 persons died in house collapse incidents,,IMD,5.0,,1986.0,8.0,3.0,1
1355,UEI-IMD-FL-1986-0031,1986-08-04,1986-08-04,1.0,heavy rains,"Jammu, Leh ladakh, Kargil,Srinagar",Jammu and Kashmir,10.0,,,,10 persons died in Jammu district while 6 other in Ladakh area,Several houses damaged,IMD,,,1986.0,8.0,4.0,1
1356,UEI-IMD-FL-1986-0032,1986-08-05,1986-08-05,1.0,heavy rains,Jammu,Jammu and Kashmir,2.0,,,,2 persons washed away,500 Houses destroyed,IMD,5.0,,1986.0,8.0,5.0,0
1358,UEI-IMD-FL-1986-0034,1986-05-31,1986-05-31,1.0,flash floods,Ballari,Karnataka,19.0,,,,19 persons residing in 4 huts on the bank of a hilly stream in Narihalla Sandur tehsil washed away,,IMD,528.0,29.0,1986.0,5.0,31.0,1
1359,UEI-IMD-FL-1986-0035,1986-06-03,1986-06-03,1.0,heay rains,Bijapur,Karnataka,2.0,,,,2 persons died in a house collapsed in Aacharra katti area of the Bijapur city,,IMD,636.0,29.0,1986.0,6.0,3.0,0
1360,UEI-IMD-FL-1986-0036,1986-08-01,1986-08-14,14.0,severe,"Chikkaballapura, Surendranagar, Mandya,Uttar Kashia Kannada",Karnataka,9.0,,,,"8 persons electrocuted,one washed away near Srirangapatnam","i)In Chikkaballapura district, 12 houses collapsed. A private bus capsized in flood waters. A school building collapsed at Lingadahalli village, 60 km from Chikkaballapura town ii)Flood water of Tunga river inundated Shivamogga-Thirthahalli road at Mandagadde village by 3 feet. Vehicular traffic completely disrupted iii)Vehicular traffic on the national highway between Bengaluru Rural,Mangalore suspended due to landslide",IMD,,29.0,1986.0,8.0,1.0,0
1361,UEI-IMD-FL-1986-0037,1986-09-17,1986-09-17,1.0,heavy rains,Bengaluru Rural,Karnataka,4.0,,,,4 persons died due to house collapse in Rahmatnagar area of Bengaluru Rural city,,IMD,526.0,29.0,1986.0,9.0,17.0,0
1362,UEI-IMD-FL-1986-0038,1986-09-22,1986-09-22,1.0,heavy rains,Bengaluru Rural,Karnataka,1.0,,,,1 woman killed in Bengaluru Rural city,600 huts in the low lying areas of the Bengaluru Rural city collapsed,IMD,526.0,29.0,1986.0,9.0,22.0,0
1364,UEI-IMD-FL-1986-0040,1986-03-12,1986-03-12,1.0,heavy rains,Thiruvananthapuram,Kerala,3.0,,,,3 fishermen swept away when their trawlers capsized near Leyyatinkara village,,IMD,565.0,32.0,1986.0,3.0,12.0,0
1365,UEI-IMD-FL-1986-0041,1986-06-18,1986-06-18,1.0,heavy rains,Thiruvananthapuram,Kerala,1.0,40.0,,,"1 fisherman reported missing,40 other injured when a country boat capsized near Neendakare village",,IMD,565.0,32.0,1986.0,6.0,18.0,0
1366,UEI-IMD-FL-1986-0042,1986-06-24,1986-06-24,1.0,heavy rains,Kollam,Kerala,3.0,,,,3 fishermen reported missing when a country boat capsized near Neendakare village,,IMD,559.0,32.0,1986.0,6.0,24.0,0
1367,UEI-IMD-FL-1986-0043,1986-08-01,1986-08-14,14.0,severe,"Alappuzha,Kannur, Ernakulam, Idukki, Kottayam,Kollam",Kerala,28.0,100.0,,,"28 persons died,100 other, mostly children injured","i)Alappuzha,Ernakulam districts worst affected ii)Paddy crop in 21,700 acres completely,25,650 acres partially damaged iii)19,000 people in Alappuzha district shifted to safer place iv)1750 houses collapsed,9000 damaged v)Heavy loss of rubber plantation,coconut cultivation in Cannore district reported",IMD,,32.0,1986.0,8.0,1.0,1
1369,UEI-IMD-FL-1986-0045,1986-07-15,1986-07-28,14.0,severe,"Burhanpur, Morena, Bhind, Gwalior, Sheopur, Shivpuri, Tikamgarh, Neemuch, Rewa, Satna, Guna, Ashoknagar, Mandsaur, Singrauli, Sidhi, Sagar, Damoh, Shajapur, Vidisha, Rajgarh, Shahdol, Katni, Umaria, Ratlam, Bhopal, Ujjain, Raisen, Sehore, Jabalpur, Dewas, Anuppur, Jhabua, Dindori, Narsimhapur, Dhar, Indore, Mandla, Narmadapuram, Seoni, Alirajpur, Chhindwara, Harda, Khargone (Khargone (West Nimar)), East Nimar, Balaghat, Barwani, Agar-Malwa, Datia, Chhatarpur, Panna, Betul, Niwari",Madhya Pradesh,19.0,,,,19 persons died,"i)Vidisha district worst affected. Vidisha town cut off from rest of the state. 25 villages marooned ii)Road link from Itarsi to Balaghat,Chhindwara disrupted as 'Bhamra' bridge collapsed iii)Army called to evacuated 100 stranded families in the low lying areas of Vidisha town iv)According to hospital source, conjunctivities in the gas affected area of Bhopal city spread due to heavy rains",IMD,,23.0,1986.0,7.0,15.0,1
1370,UEI-IMD-FL-1986-0046,1986-08-08,1986-08-21,14.0,severe,"Balaghat, Bastar, Bhopal, Chhindwara, Dhar, Narmadapuram, Indore, Jabalpur, Jhabua, Chhindwara, Mandla, Narsimhapur, Sehore, Seoni",Madhya Pradesh,18.0,,,,18 persons died of which Twenty Four from Bijapur tehsil of Bastar district,"i)4 villages in Bhopalpatnam tehsil of Bastar district washed away ii)In Bastar district, 700 houses either collpased or severely damaged iii)Low lying areas of Indore city inundated. Nearly 2000 people removed to safer places iv)A bridge over Ajnal river between Ashta,Sehore overflown, disrupting road traffic v)Road communication between Indore,Bhopal completely disrupted vi)Total loss estimated around Rs. 50 crore",IMD,,23.0,1986.0,8.0,8.0,1
1371,UEI-IMD-FL-1986-0047,1986-06-04,1986-06-09,6.0,heavy rains,Marathwada,Maharashtra,14.0,,,,"14 people died due to electrocution,house collapse",i)Aurangabad district worst affected; 82 school building damaged ii)Low lying area flooded iii)Total damage estimated worth Rs. 11 lakhs,IMD,,27.0,1986.0,6.0,4.0,1
1372,UEI-IMD-FL-1986-0048,1986-06-08,1986-06-08,1.0,heavy rains,Kolhapur,Maharashtra,17.0,,,,"17 people injured when a tree fell on a hotel,a hair-cutting saloon on Kolhapur-Goa road near Radhanagari","i)Property worth Rs. 50,000 damaged in Radhanagari tehsil ii)Large number of trees uprooted,several roof-tops blown off iii)Vehicular traffic completely disrupted",IMD,480.0,27.0,1986.0,6.0,8.0,1
1374,UEI-IMD-FL-1986-0050,1986-06-13,1986-06-13,1.0,heavy rains,Ahmedabad,Maharashtra,1.0,11.0,,,"1 girl died,11 other injured in a house collpase at Chinchband village",,IMD,438.0,27.0,1986.0,6.0,13.0,0
1375,UEI-IMD-FL-1986-0051,1986-06-15,1986-06-21,7.0,heavy rains,"Sindhudurg, Thane",Maharashtra,9.0,60.0,,,"9 persons died,60 other injured in number of house collaps incidents",,IMD,,27.0,1986.0,6.0,15.0,0
1377,UEI-IMD-FL-1986-0053,1986-06-20,1986-06-20,1.0,heavy rains,Nagpur,Maharashtra,1.0,,,,1 old woman died in Nagpur city,Many huts in Nagpur town along the bank of Nag river flooded,IMD,484.0,27.0,1986.0,6.0,20.0,0
1378,UEI-IMD-FL-1986-0054,1986-06-21,1986-06-21,1.0,heavy rains,Nagpur,Maharashtra,1.0,,,,1 fisherman reported missing off Alibag coast,"A fishing trawler capsized,sank near Khanderi rocks off Alibag coast , i)A portion of a house located behind Kamal talkies in Nagpur city crashed down ii)Vehicular traffic in the city completely disrupted",IMD,484.0,27.0,1986.0,6.0,21.0,0
1379,UEI-IMD-FL-1986-0055,1986-06-24,1986-06-24,1.0,heavy rains,Bhandara,Maharashtra,1.0,,,,"A women electrocuted,a person injured ina house collpase",22 huts in railway colony collapsed,IMD,471.0,27.0,1986.0,6.0,24.0,0
1380,UEI-IMD-FL-1986-0056,1986-06-28,1986-06-28,1.0,heavy rains,"Mumbai,Thane",Maharashtra,4.0,,,,4 people died,,IMD,,27.0,1986.0,6.0,28.0,0
1381,UEI-IMD-FL-1986-0057,1986-06-29,1986-06-29,1.0,severe,Ratnagiri,Maharashtra,1.0,,,,1 woman washed away,"i)Shiva,Vashisthi rivers breached their embankemnt ii)Chiplun town cut off from rest of the state iii)Vehicular traffic on Khed-Kolhapur-Pune route suspended",IMD,492.0,27.0,1986.0,6.0,29.0,0
1383,UEI-IMD-FL-1986-0059,1986-07-17,1986-07-17,1.0,heavy rains,Bhandara,Maharashtra,3.0,,,,3 truck passengers reported missing when the truck carrying them sank in flooded Waghadi nullah near Hinganghat village,"Road traffic on Nagpur-Hyderabad,Nagpur-Chandrapur roads held up",IMD,471.0,27.0,1986.0,7.0,17.0,0
1384,UEI-IMD-FL-1986-0060,1986-08-01,1986-08-14,14.0,severe,"Amravati, Akola, Bhandara, Buldhana, Chandrapur, Gadchiroli, Gondia, Nagpur, Wardha, Washim, Yavatmal",Maharashtra,32.0,,,575,i)32 persons died ii)575 cattleheads perished,"i)Chandrapur,Gadhchiroli districts worst affected ii)2,35,000 people of over 1835 villages affected iii)10,000 houses swept away,6000 houses damaged. In Chandrapur district 1000 houses collapsed iv)Crop in 2000 hectares in Hinganghat,Samandarpur tehsils in Wardha district swept away v)Estimated loss of property worth Rs. 10 crore reported in Chandrapur district while Rs. 61 lakhs,Rs. 5lakhs reported in Yavatmal,Wardha districts respectively. The total loss estimated worth Rs. 16 crore vi)A bridge near Ashti village connecting Aheri to Chandrapur washed away vii)In Nagpur city, a two storeyed building in Sitabuldi area razed to ground viii)Road traffic in Chandrapur,Gadhchiroli district completely disrupted ix)In Amravati district, 14 villages in Chandur,Dhamangaon tehsils badly affected. 46 houses collapsed,402 houses partially damaged x)Telecommunication network completely broke down even Police wireless system became ineffective xi)IAF helicopters airdropped food packets",IMD,,27.0,1986.0,8.0,1.0,1
1385,UEI-IMD-FL-1986-0061,1986-08-07,1986-08-07,1.0,"heavy rains, severe","Mumbai, Ratnagiri, Sindhudurg,Thane",Maharashtra,2.0,,,,2 persons died,"i)Railway service along central railway (main,harbour lines) totally disrupted ii)Railway track between Kurla-Vidyavihar, Bhandup-Kanjurmarg,Chunabhatti-Kurla stations submerged under knee-drop water iii)Fire brigade attended 5 minor landslide incidents iv)All south-bound long distance trains cancelled due tolandslides in Khandala ghat ssection v)Bus services from Mumbai ran 2-3 hours late vi)IA flights from Mumbai delayed , All the rivers flowing through these districts in spate , disrupting road traffic , In Thane city, more than 250 huts washed away rendering many people homeless i)Firemen rescued 250 persons from Shrirang Society Housing Complex ii)Low lying areas flooded with Chest-deep water iii)Property worth Rs. 18.72 lakhs damaged",IMD,,27.0,1986.0,8.0,7.0,0
1386,UEI-IMD-FL-1986-0062,1986-08-07,1986-08-10,4.0,severe,Kolhapur,Maharashtra,1.0,,,1,i)1 person swept away at Salgao village in Gadhinglaj tehsil ii)1 Buffalo swept away in a flooded nullah,"i)Several houses collapsed ii)Many trees uprooted iii)Low lying area of the Kolhapur city flooded disrupting vehicular traffic iv)State transport bus services suspended from Kolhapur to Goa, Sawantwadi,Kanavali v)Radhanagari,Tulsi dams overflown",IMD,480.0,27.0,1986.0,8.0,7.0,0
1388,UEI-IMD-FL-1986-0064,1986-06-01,1986-06-30,30.0,severe,"Bargarh, Cuttack, Dhenkanal, Kalahandi, Kandhamal, Puri,Sambalpur",Odisha,3.0,,,154,"i)1 person died in Sambalpur,2 other in Bargarh district ii)14 cattleheads in Bargarh,140 in Phulbani district perished","i)16 lakhs people affected ii)The loss of houses,public property estimated to be worth Rs. 20 crore",IMD,,21.0,1986.0,6.0,1.0,0
1389,UEI-IMD-FL-1986-0065,1986-07-01,1986-07-31,31.0,severe,"Cuttack, Dhenkanal, Kandhamal,Puri",Odisha,8.0,,,29,i)8 people died in Puri district ii)29 cattleheads perished,"i)9.9 lakhs people afeected ii)The loss of crop houses,public utility estimated to be worth several lakhs of rupees",IMD,,21.0,1986.0,7.0,1.0,0
1390,UEI-IMD-FL-1986-0066,1986-08-08,1986-08-14,7.0,severe,Koraput,Odisha,2.0,,,,2 persons reported died,"i)63 villages of Jeypore,Nowrangpur sub-division marooned ii)5000 people affected iii)Several thousand houses either collapsed or damaged iv)16,000 hectares of crop land covered by sand v)3000 villages in Koraput district affected vi)Kisagummuda block along the bank of Indravati river worst affected",IMD,363.0,21.0,1986.0,8.0,8.0,0
1391,UEI-IMD-FL-1986-0067,1986-10-01,1986-10-31,31.0,severe,Ganjam,Odisha,3.0,,,10,i)3 persons died ii)10 cattleheads perished,"Loss to crop, houses,public utilities estimated worth rupees several lakhs",IMD,354.0,21.0,1986.0,10.0,1.0,0
1392,UEI-IMD-FL-1986-0068,1986-11-01,1986-11-30,30.0,severe,"Baleshwar, Cuttack, Ganjam,Puri",Odisha,5.0,,,480,i)5 persons killed ii)480 cattleheads perished,"i)Loss to crop, houses,public utilities estimated worth rupees several lakhs ii)40% of the standing paddy crop in Ganjam district damaged iii)National highway No. 5 cut off at two places iv)500 Kachchha houses near Chilka lake damaged",IMD,,21.0,1986.0,11.0,1.0,0
